Order ID,Order Date,Processing Time (Days),Ship Date,Dispatch Time (Hours),Ship Mode,Expected Delivery Date,Actual Delivery Date,Delivery Distance (KM),Shipping Cost,Region,City,Category,Sales,Carrier,Delay Reason,Warehouse Location,Order Priority,Order Quantity,Customer Type
ORD106181,05-10-2023,3,08-10-2023,8,Same Day,09-10-2023,13-10-2023,184,242.07,South,Chennai,Office Supplies,4767.09,FedEx,Weather,WH-A,Medium,4,Corporate
ORD106182,23-04-2023,3,26-04-2023,18,Second Class,29-04-2023,27-04-2023,1857,2525.01,Central,Hyderabad,Furniture,3399.49,Ecom Express,Unknown,WH-C,High,4,Consumer
ORD106183,01-01-2023,2,03-01-2023,21,First Class,05-01-2023,10-01-2023,542,654.74,West,Bangalore,Furniture,2376.41,FedEx,Unknown,WH-B,High,9,Consumer
ORD106184,23-09-2023,1,24-09-2023,13,First Class,26-09-2023,24-09-2023,531,376.52,West,Bangalore,Furniture,2245.26,Delhivery,Unknown,WH-C,High,1,Corporate
ORD106185,27-07-2023,3,30-07-2023,6,Same Day,31-07-2023,02-08-2023,26,20.07,South,Hyderabad,Technology,507.65,Ecom Express,Customer Not Available,WH-C,Medium,1,Corporate
ORD106186,20-04-2023,2,22-04-2023,6,Standard Class,27-04-2023,29-04-2023,1373,915.7,South,Bangalore,Furniture,3914.37,Delhivery,Carrier Delay,WH-C,High,8,Home Office
ORD106187,19-07-2023,1,20-07-2023,5,Same Day,21-07-2023,23-07-2023,581,397.44,East,Delhi,Office Supplies,464.04,Delhivery,Inventory Issue,WH-B,Medium,5,Corporate
ORD106188,02-11-2023,1,03-11-2023,8,Same Day,04-11-2023,09-11-2023,767,411.49,Central,Delhi,Office Supplies,1043.57,BlueDart,Carrier Delay,WH-D,Medium,9,Corporate
ORD106189,12-01-2023,3,15-01-2023,3,Standard Class,20-01-2023,18-01-2023,926,1256.87,South,Mumbai,Technology,864.25,FedEx,Unknown,WH-C,High,6,Corporate
ORD106190,11-12-2023,3,14-12-2023,2,Standard Class,19-12-2023,19-12-2023,1049,1078.9,West,Mumbai,Technology,387.37,Delhivery,Unknown,WH-C,High,3,Home Office
ORD106191,07-07-2023,3,10-07-2023,11,Same Day,11-07-2023,09-07-2023,749,619.99,South,Chennai,Technology,4156.44,BlueDart,Unknown,WH-A,Medium,1,Home Office
ORD106192,03-06-2023,3,06-06-2023,2,Second Class,09-06-2023,11-06-2023,1436,1133.83,Central,Chennai,Technology,4536.16,Ecom Express,Inventory Issue,WH-B,High,6,Home Office
ORD106193,30-11-2023,2,02-12-2023,14,Second Class,05-12-2023,05-12-2023,1515,1582.71,Central,Hyderabad,Office Supplies,3146.31,Ecom Express,Unknown,WH-D,Low,3,Home Office
ORD106194,06-10-2023,2,08-10-2023,18,Standard Class,13-10-2023,18-10-2023,1556,1286.32,South,Hyderabad,Office Supplies,4394.89,Delhivery,Carrier Delay,WH-A,High,4,Home Office
ORD106195,20-06-2023,3,23-06-2023,10,Same Day,24-06-2023,24-06-2023,1444,1969.21,South,Bangalore,Furniture,3391.56,Ecom Express,Unknown,WH-D,High,3,Consumer
ORD106196,14-05-2023,1,15-05-2023,5,Second Class,18-05-2023,17-05-2023,1300,924.24,Central,Mumbai,Technology,3440.78,FedEx,Unknown,WH-C,Low,7,Home Office
ORD106197,25-01-2023,3,28-01-2023,10,Same Day,29-01-2023,02-02-2023,1233,1704.38,Central,Mumbai,Office Supplies,4452.88,Ecom Express,Unknown,WH-C,Medium,9,Corporate
ORD106198,18-01-2023,1,19-01-2023,8,Same Day,20-01-2023,21-01-2023,1326,1543.59,East,Mumbai,Office Supplies,505.05,DHL,Inventory Issue,WH-B,Medium,5,Corporate
ORD106199,09-07-2023,1,10-07-2023,3,Same Day,11-07-2023,15-07-2023,676,984.68,South,Mumbai,Furniture,320.92,Ecom Express,Customer Not Available,WH-C,Medium,6,Corporate
ORD106200,21-05-2023,1,22-05-2023,19,Second Class,25-05-2023,27-05-2023,1974,1016.82,South,Chennai,Office Supplies,315.28,Delhivery,Traffic,WH-B,Medium,5,Home Office
ORD106201,12-02-2023,2,14-02-2023,22,First Class,16-02-2023,17-02-2023,1581,883.93,South,Delhi,Office Supplies,2118.63,BlueDart,Weather,WH-C,Low,3,Corporate
ORD106202,30-11-2023,1,01-12-2023,16,Same Day,02-12-2023,01-12-2023,1136,1137.02,West,Hyderabad,Technology,4734.65,FedEx,Unknown,WH-C,Medium,3,Home Office
ORD106203,11-10-2023,1,12-10-2023,11,Second Class,15-10-2023,16-10-2023,641,905.33,East,Hyderabad,Furniture,4356.17,FedEx,Carrier Delay,WH-A,Low,4,Corporate
ORD106204,26-05-2023,2,28-05-2023,18,First Class,30-05-2023,01-06-2023,1028,1265.26,Central,Mumbai,Technology,3920.72,BlueDart,Unknown,WH-C,Low,5,Consumer
ORD106205,11-11-2023,1,12-11-2023,8,Standard Class,17-11-2023,16-11-2023,156,175.05,East,Mumbai,Technology,2049.38,FedEx,Unknown,WH-D,High,7,Home Office
ORD106206,15-11-2023,1,16-11-2023,12,Second Class,19-11-2023,20-11-2023,17,9.04,West,Chennai,Furniture,4129.7,Delhivery,Weather,WH-D,Medium,9,Corporate
ORD106207,02-04-2023,3,05-04-2023,8,First Class,07-04-2023,12-04-2023,719,614.14,East,Chennai,Furniture,1131.53,Delhivery,Carrier Delay,WH-A,Medium,5,Corporate
ORD106208,28-06-2023,1,29-06-2023,12,Second Class,02-07-2023,30-06-2023,1107,936.36,West,Hyderabad,Technology,2947.49,BlueDart,Unknown,WH-A,High,2,Corporate
ORD106209,25-02-2023,1,26-02-2023,16,First Class,28-02-2023,28-02-2023,910,948.3,East,Mumbai,Technology,3742.32,Delhivery,Unknown,WH-C,High,9,Corporate
ORD106210,04-06-2023,1,05-06-2023,20,First Class,07-06-2023,11-06-2023,1582,1198.88,East,Mumbai,Technology,507.58,DHL,Customer Not Available,WH-A,Medium,5,Consumer
ORD106211,09-06-2023,1,10-06-2023,20,Second Class,13-06-2023,12-06-2023,1197,918.29,East,Hyderabad,Technology,4376.97,Delhivery,Unknown,WH-B,Low,6,Consumer
ORD106212,21-04-2023,1,22-04-2023,11,Standard Class,27-04-2023,25-04-2023,253,283.58,South,Chennai,Furniture,3650.23,FedEx,Unknown,WH-A,Medium,9,Home Office
ORD106213,17-05-2023,2,19-05-2023,17,Same Day,20-05-2023,22-05-2023,1149,1659.81,Central,Hyderabad,Office Supplies,2689.73,BlueDart,Unknown,WH-D,High,4,Consumer
ORD106214,20-08-2023,1,21-08-2023,21,First Class,23-08-2023,23-08-2023,391,453.63,East,Chennai,Furniture,358.92,DHL,Unknown,WH-B,Medium,3,Home Office
ORD106215,08-08-2023,1,09-08-2023,9,Same Day,10-08-2023,14-08-2023,443,517.48,South,Chennai,Office Supplies,3487.87,Delhivery,Customer Not Available,WH-D,Medium,4,Home Office
ORD106216,09-03-2023,2,11-03-2023,2,Standard Class,16-03-2023,15-03-2023,1300,1932.08,South,Chennai,Furniture,2263.89,DHL,Unknown,WH-A,Medium,8,Consumer
ORD106217,29-10-2023,2,31-10-2023,3,Same Day,01-11-2023,01-11-2023,304,198.66,South,Mumbai,Technology,3696.55,Ecom Express,Unknown,WH-A,Low,7,Home Office
ORD106218,06-09-2023,1,07-09-2023,11,Same Day,08-09-2023,11-09-2023,725,387.03,West,Hyderabad,Office Supplies,230.03,Ecom Express,Carrier Delay,WH-A,Low,7,Home Office
ORD106219,19-11-2023,1,20-11-2023,11,Second Class,23-11-2023,28-11-2023,477,594.11,East,Chennai,Furniture,2895.06,DHL,Carrier Delay,WH-C,High,1,Consumer
ORD106220,06-01-2023,1,07-01-2023,11,Second Class,10-01-2023,13-01-2023,1186,1113.4,Central,Delhi,Furniture,2262.75,Ecom Express,Carrier Delay,WH-D,Low,2,Consumer
ORD106221,07-10-2023,3,10-10-2023,10,Standard Class,15-10-2023,14-10-2023,1011,939.04,East,Chennai,Furniture,2177.59,Ecom Express,Unknown,WH-C,Low,3,Corporate
ORD106222,04-04-2023,3,07-04-2023,19,Second Class,10-04-2023,09-04-2023,637,462.02,East,Chennai,Technology,2611.98,Ecom Express,Unknown,WH-C,High,1,Corporate
ORD106223,26-09-2023,1,27-09-2023,3,First Class,29-09-2023,30-09-2023,1255,1263.61,Central,Chennai,Furniture,662.16,BlueDart,Unknown,WH-C,Low,9,Corporate
ORD106224,16-07-2023,2,18-07-2023,6,Standard Class,23-07-2023,23-07-2023,425,400.42,South,Bangalore,Furniture,4680.49,BlueDart,Unknown,WH-D,High,9,Consumer
ORD106225,25-01-2023,1,26-01-2023,22,Second Class,29-01-2023,01-02-2023,960,811.63,East,Delhi,Technology,3538.28,Ecom Express,Customer Not Available,WH-B,High,5,Home Office
ORD106226,28-05-2023,2,30-05-2023,12,Second Class,02-06-2023,06-06-2023,977,921.06,South,Mumbai,Office Supplies,470,FedEx,Traffic,WH-A,Low,4,Consumer
ORD106227,28-04-2023,2,30-04-2023,7,Standard Class,05-05-2023,08-05-2023,28,24.75,South,Hyderabad,Office Supplies,443.33,Ecom Express,Traffic,WH-C,Medium,3,Home Office
ORD106228,04-12-2023,2,06-12-2023,9,First Class,08-12-2023,08-12-2023,1770,2548.62,South,Hyderabad,Technology,1092.78,Ecom Express,Unknown,WH-D,Low,9,Home Office
ORD106229,04-12-2023,1,05-12-2023,9,Standard Class,10-12-2023,13-12-2023,542,802.3,Central,Hyderabad,Office Supplies,1236.63,Ecom Express,Carrier Delay,WH-D,Medium,2,Home Office
ORD106230,07-03-2023,1,08-03-2023,11,Second Class,11-03-2023,15-03-2023,1598,2141.16,South,Mumbai,Furniture,2486.14,FedEx,Inventory Issue,WH-A,Low,8,Consumer
ORD106231,28-10-2023,2,30-10-2023,12,Second Class,02-11-2023,31-10-2023,781,1164.01,East,Chennai,Furniture,2705.45,FedEx,Unknown,WH-C,Low,7,Corporate
ORD106232,24-06-2023,3,27-06-2023,20,Standard Class,02-07-2023,07-07-2023,642,491.59,South,Delhi,Office Supplies,771.75,Ecom Express,Traffic,WH-B,Low,2,Home Office
ORD106233,15-11-2023,3,18-11-2023,15,First Class,20-11-2023,23-11-2023,1985,2665.71,West,Hyderabad,Office Supplies,4868.98,Delhivery,Customer Not Available,WH-A,Medium,3,Corporate
ORD106234,17-03-2023,3,20-03-2023,12,First Class,22-03-2023,27-03-2023,1815,1645.53,West,Bangalore,Office Supplies,4132.61,DHL,Customer Not Available,WH-B,Medium,2,Corporate
ORD106235,24-04-2023,2,26-04-2023,4,Same Day,27-04-2023,30-04-2023,544,677.9,West,Bangalore,Technology,3185.76,BlueDart,Unknown,WH-C,High,3,Corporate
ORD106236,21-04-2023,1,22-04-2023,2,First Class,24-04-2023,26-04-2023,907,636.16,South,Delhi,Office Supplies,1425.63,DHL,Customer Not Available,WH-A,Medium,4,Corporate
ORD106237,06-09-2023,2,08-09-2023,22,Standard Class,13-09-2023,11-09-2023,1841,2415.31,East,Hyderabad,Technology,4556.18,BlueDart,Unknown,WH-C,Medium,5,Corporate
ORD106238,22-07-2023,3,25-07-2023,4,First Class,27-07-2023,28-07-2023,1156,674.48,East,Chennai,Office Supplies,1610.46,DHL,Weather,WH-C,Medium,2,Home Office
ORD106239,27-05-2023,1,28-05-2023,10,First Class,30-05-2023,29-05-2023,1122,864.57,South,Hyderabad,Technology,1630.22,FedEx,Unknown,WH-D,Low,7,Home Office
ORD106240,04-02-2023,2,06-02-2023,2,Same Day,07-02-2023,11-02-2023,1731,2288.3,South,Chennai,Technology,1796.98,Ecom Express,Weather,WH-B,Medium,4,Home Office
ORD106241,05-11-2023,2,07-11-2023,23,First Class,09-11-2023,12-11-2023,425,530.04,Central,Hyderabad,Furniture,287.28,BlueDart,Customer Not Available,WH-B,Low,1,Consumer
ORD106242,26-01-2023,3,29-01-2023,13,Same Day,30-01-2023,03-02-2023,1300,1301.62,South,Bangalore,Office Supplies,356.18,Ecom Express,Traffic,WH-A,Low,4,Consumer
ORD106243,26-08-2023,2,28-08-2023,13,Same Day,29-08-2023,30-08-2023,488,572.32,West,Mumbai,Furniture,2405.23,Ecom Express,Weather,WH-C,Low,9,Consumer
ORD106244,14-01-2023,1,15-01-2023,7,First Class,17-01-2023,18-01-2023,1033,708.2,Central,Delhi,Furniture,4414.68,FedEx,Inventory Issue,WH-A,Low,5,Corporate
ORD106245,14-02-2023,3,17-02-2023,9,Second Class,20-02-2023,18-02-2023,161,188.01,Central,Chennai,Technology,4714.76,BlueDart,Unknown,WH-A,Medium,2,Home Office
ORD106246,04-08-2023,3,07-08-2023,4,Standard Class,12-08-2023,16-08-2023,56,28.45,South,Mumbai,Technology,3889.8,Delhivery,Carrier Delay,WH-C,Low,6,Corporate
ORD106247,21-08-2023,1,22-08-2023,22,Standard Class,27-08-2023,26-08-2023,247,329.3,South,Chennai,Technology,2051.89,FedEx,Unknown,WH-B,Medium,7,Consumer
ORD106248,12-07-2023,3,15-07-2023,12,First Class,17-07-2023,19-07-2023,1691,1718.54,Central,Delhi,Technology,1586.93,Ecom Express,Weather,WH-A,High,2,Corporate
ORD106249,20-02-2023,2,22-02-2023,12,Standard Class,27-02-2023,28-02-2023,778,1123.34,Central,Mumbai,Furniture,1117.74,BlueDart,Weather,WH-A,High,2,Corporate
ORD106250,02-08-2023,2,04-08-2023,6,Standard Class,09-08-2023,11-08-2023,424,414.74,Central,Mumbai,Technology,2715.33,FedEx,Traffic,WH-A,Low,3,Corporate
ORD106251,31-05-2023,3,03-06-2023,8,Same Day,04-06-2023,03-06-2023,1981,1848.45,Central,Delhi,Furniture,2438.18,FedEx,Unknown,WH-C,High,4,Consumer
ORD106252,02-10-2023,1,03-10-2023,20,Second Class,06-10-2023,05-10-2023,1957,1859.25,Central,Delhi,Furniture,2361.14,Delhivery,Unknown,WH-A,High,5,Corporate
ORD106253,04-12-2023,2,06-12-2023,8,Standard Class,11-12-2023,16-12-2023,1845,1586.2,East,Chennai,Office Supplies,1615.3,DHL,Traffic,WH-B,High,3,Home Office
ORD106254,17-03-2023,1,18-03-2023,11,Second Class,21-03-2023,19-03-2023,429,286,Central,Mumbai,Office Supplies,2930.54,BlueDart,Unknown,WH-D,Low,4,Corporate
ORD106255,08-08-2023,2,10-08-2023,9,Standard Class,15-08-2023,19-08-2023,84,112.73,Central,Delhi,Technology,3059.26,BlueDart,Inventory Issue,WH-B,High,7,Corporate
ORD106256,14-12-2023,2,16-12-2023,22,Second Class,19-12-2023,19-12-2023,699,621.47,East,Chennai,Furniture,4382.21,BlueDart,Unknown,WH-C,Low,6,Consumer
ORD106257,06-07-2023,3,09-07-2023,22,Second Class,12-07-2023,16-07-2023,358,368.42,West,Hyderabad,Furniture,3818.95,BlueDart,Unknown,WH-D,Medium,2,Corporate
ORD106258,16-10-2023,3,19-10-2023,15,Standard Class,24-10-2023,27-10-2023,1647,856.25,West,Delhi,Furniture,1682.95,DHL,Inventory Issue,WH-C,High,7,Home Office
ORD106259,28-01-2023,1,29-01-2023,2,Same Day,30-01-2023,28-01-2023,1694,949.07,West,Mumbai,Office Supplies,1928.71,FedEx,Unknown,WH-C,Low,2,Home Office
ORD106260,29-06-2023,3,02-07-2023,14,Second Class,05-07-2023,09-07-2023,297,325.86,West,Hyderabad,Furniture,1235.52,FedEx,Unknown,WH-D,Medium,3,Consumer
ORD106261,10-09-2023,2,12-09-2023,7,Second Class,15-09-2023,17-09-2023,721,994.42,South,Delhi,Furniture,895.72,DHL,Inventory Issue,WH-C,High,1,Consumer
ORD106262,06-05-2023,2,08-05-2023,7,Standard Class,13-05-2023,18-05-2023,1144,1136.44,South,Bangalore,Furniture,589.01,FedEx,Inventory Issue,WH-B,High,6,Corporate
ORD106263,26-06-2023,1,27-06-2023,22,Second Class,30-06-2023,04-07-2023,533,354.43,Central,Mumbai,Office Supplies,218.9,DHL,Weather,WH-D,Low,4,Corporate
ORD106264,06-02-2023,1,07-02-2023,6,Second Class,10-02-2023,08-02-2023,484,298.21,Central,Mumbai,Technology,2117.52,DHL,Unknown,WH-C,High,9,Corporate
ORD106265,09-04-2023,2,11-04-2023,4,Same Day,12-04-2023,11-04-2023,1316,1842.12,West,Chennai,Technology,4797.65,FedEx,Unknown,WH-A,High,4,Corporate
ORD106266,08-04-2023,3,11-04-2023,13,Second Class,14-04-2023,19-04-2023,1696,2037.98,West,Bangalore,Technology,2713.16,FedEx,Inventory Issue,WH-B,Low,6,Corporate
ORD106267,07-05-2023,3,10-05-2023,16,Same Day,11-05-2023,12-05-2023,481,705.24,East,Delhi,Office Supplies,3723.68,DHL,Unknown,WH-D,Medium,8,Corporate
ORD106268,17-06-2023,1,18-06-2023,4,Second Class,21-06-2023,26-06-2023,29,16.89,East,Bangalore,Office Supplies,2018.73,Delhivery,Inventory Issue,WH-D,Medium,5,Corporate
ORD106269,21-03-2023,1,22-03-2023,17,Second Class,25-03-2023,30-03-2023,435,610.14,East,Delhi,Technology,1952.81,Ecom Express,Customer Not Available,WH-C,High,3,Home Office
ORD106270,21-10-2023,2,23-10-2023,19,Same Day,24-10-2023,27-10-2023,1306,1757.4,West,Chennai,Technology,669.75,BlueDart,Weather,WH-D,Low,9,Home Office
ORD106271,29-11-2023,2,01-12-2023,10,Same Day,02-12-2023,05-12-2023,321,447.21,East,Hyderabad,Office Supplies,1534.26,DHL,Weather,WH-D,Medium,3,Consumer
ORD106272,06-05-2023,1,07-05-2023,9,First Class,09-05-2023,09-05-2023,642,324.7,Central,Bangalore,Technology,4646.93,FedEx,Unknown,WH-C,Medium,9,Consumer
ORD106273,09-12-2023,2,11-12-2023,12,Second Class,14-12-2023,13-12-2023,1840,2285.1,West,Mumbai,Furniture,2476.5,DHL,Unknown,WH-A,Medium,2,Consumer
ORD106274,06-11-2023,1,07-11-2023,4,Same Day,08-11-2023,11-11-2023,362,379.72,South,Delhi,Office Supplies,1061.5,FedEx,Weather,WH-B,Medium,8,Corporate
ORD106275,30-05-2023,1,31-05-2023,6,Second Class,03-06-2023,08-06-2023,1304,1399.43,West,Bangalore,Technology,3335.58,DHL,Carrier Delay,WH-B,Low,6,Home Office
ORD106276,16-01-2023,3,19-01-2023,11,Second Class,22-01-2023,25-01-2023,1905,1846.33,South,Delhi,Technology,2056.97,FedEx,Inventory Issue,WH-D,Medium,9,Corporate
ORD106277,28-01-2023,1,29-01-2023,6,Second Class,01-02-2023,02-02-2023,694,862.42,South,Bangalore,Office Supplies,4145.3,Delhivery,Unknown,WH-D,Medium,5,Corporate
ORD106278,22-06-2023,2,24-06-2023,9,Standard Class,29-06-2023,01-07-2023,348,521.94,West,Mumbai,Office Supplies,509.5,Ecom Express,Inventory Issue,WH-D,Medium,4,Home Office
ORD106279,15-02-2023,3,18-02-2023,7,First Class,20-02-2023,22-02-2023,1459,1766.18,East,Delhi,Furniture,2632.95,FedEx,Inventory Issue,WH-A,High,2,Corporate
ORD106280,24-11-2023,3,27-11-2023,22,Standard Class,02-12-2023,04-12-2023,563,663.24,Central,Delhi,Office Supplies,4016,Delhivery,Traffic,WH-A,Medium,1,Consumer
ORD106281,24-08-2023,2,26-08-2023,17,First Class,28-08-2023,26-08-2023,716,826.58,West,Hyderabad,Office Supplies,4276.23,Ecom Express,Unknown,WH-C,High,4,Corporate
ORD106282,02-08-2023,2,04-08-2023,13,Second Class,07-08-2023,09-08-2023,567,677.69,East,Chennai,Furniture,2011.91,FedEx,Traffic,WH-A,Medium,8,Home Office
ORD106283,26-03-2023,2,28-03-2023,18,Second Class,31-03-2023,02-04-2023,443,373.06,South,Bangalore,Technology,3718.15,BlueDart,Traffic,WH-A,Low,9,Consumer
ORD106284,09-10-2023,1,10-10-2023,9,Same Day,11-10-2023,09-10-2023,1490,1222.13,South,Mumbai,Office Supplies,4830.26,DHL,Unknown,WH-A,Low,1,Corporate
ORD106285,20-08-2023,3,23-08-2023,5,First Class,25-08-2023,30-08-2023,1835,2356.76,South,Hyderabad,Technology,3128.54,DHL,Carrier Delay,WH-B,Low,2,Corporate
ORD106286,26-03-2023,1,27-03-2023,22,First Class,29-03-2023,03-04-2023,1298,717.91,South,Hyderabad,Furniture,4067.37,DHL,Inventory Issue,WH-D,High,3,Corporate
ORD106287,06-03-2023,1,07-03-2023,18,Standard Class,12-03-2023,17-03-2023,1737,2187.31,West,Chennai,Office Supplies,2890.06,FedEx,Weather,WH-B,High,8,Consumer
ORD106288,14-05-2023,1,15-05-2023,4,First Class,17-05-2023,18-05-2023,1459,1916.89,Central,Mumbai,Furniture,3961.55,BlueDart,Weather,WH-A,Medium,9,Consumer
ORD106289,31-05-2023,1,01-06-2023,19,Second Class,04-06-2023,03-06-2023,1049,1071.66,South,Bangalore,Technology,4706.46,BlueDart,Unknown,WH-D,Low,3,Consumer
ORD106290,25-04-2023,3,28-04-2023,17,Same Day,29-04-2023,02-05-2023,147,207.29,East,Delhi,Furniture,3571.74,BlueDart,Customer Not Available,WH-A,Medium,4,Corporate
ORD106291,05-03-2023,3,08-03-2023,3,Standard Class,13-03-2023,13-03-2023,1788,1739.88,East,Chennai,Office Supplies,814.42,Ecom Express,Unknown,WH-D,Medium,8,Home Office
ORD106292,09-12-2023,1,10-12-2023,14,Same Day,11-12-2023,14-12-2023,872,591.29,Central,Delhi,Office Supplies,455.5,FedEx,Unknown,WH-B,Low,3,Home Office
ORD106293,29-12-2023,2,31-12-2023,2,First Class,02-01-2024,07-01-2024,357,307.52,Central,Hyderabad,Technology,4069.83,Delhivery,Traffic,WH-A,Medium,6,Home Office
ORD106294,18-12-2023,3,21-12-2023,23,First Class,23-12-2023,28-12-2023,1493,2098.96,Central,Delhi,Technology,1328.91,Ecom Express,Carrier Delay,WH-A,High,1,Home Office
ORD106295,07-06-2023,1,08-06-2023,4,Standard Class,13-06-2023,15-06-2023,1021,1525.11,South,Bangalore,Technology,4382.56,FedEx,Customer Not Available,WH-B,High,7,Corporate
ORD106296,18-03-2023,2,20-03-2023,2,First Class,22-03-2023,24-03-2023,472,435.12,West,Bangalore,Technology,1020.97,BlueDart,Carrier Delay,WH-A,Low,5,Consumer
ORD106297,26-05-2023,2,28-05-2023,3,Same Day,29-05-2023,02-06-2023,1541,1027.61,South,Delhi,Office Supplies,4559.68,FedEx,Weather,WH-D,Low,4,Corporate
ORD106298,09-12-2023,1,10-12-2023,20,Second Class,13-12-2023,16-12-2023,1492,1173.2,South,Delhi,Office Supplies,4035.82,BlueDart,Unknown,WH-A,Low,8,Consumer
ORD106299,13-08-2023,3,16-08-2023,23,Standard Class,21-08-2023,26-08-2023,881,927.95,East,Chennai,Office Supplies,4412.25,Delhivery,Inventory Issue,WH-B,Low,8,Corporate
ORD106300,09-11-2023,2,11-11-2023,4,First Class,13-11-2023,16-11-2023,1878,2013.4,West,Bangalore,Furniture,1201.9,BlueDart,Weather,WH-C,Medium,7,Corporate
ORD106301,13-04-2023,3,16-04-2023,2,Same Day,17-04-2023,21-04-2023,1422,1606.94,West,Delhi,Furniture,4398.74,Ecom Express,Weather,WH-A,Medium,1,Consumer
ORD106302,13-12-2023,3,16-12-2023,10,Second Class,19-12-2023,21-12-2023,923,1232.53,East,Mumbai,Technology,2958.42,FedEx,Traffic,WH-A,Low,6,Consumer
ORD106303,28-10-2023,2,30-10-2023,9,First Class,01-11-2023,06-11-2023,1814,2197.14,East,Chennai,Technology,465.84,DHL,Weather,WH-A,Low,3,Corporate
ORD106304,29-03-2023,1,30-03-2023,6,Standard Class,04-04-2023,02-04-2023,1781,1355.06,East,Chennai,Technology,4658.65,BlueDart,Unknown,WH-C,Medium,8,Consumer
ORD106305,30-10-2023,2,01-11-2023,2,First Class,03-11-2023,08-11-2023,1086,972.02,Central,Chennai,Office Supplies,1013.48,BlueDart,Carrier Delay,WH-D,Medium,3,Consumer
ORD106306,17-06-2023,2,19-06-2023,16,First Class,21-06-2023,19-06-2023,1154,1546.15,West,Chennai,Furniture,1106.82,DHL,Unknown,WH-B,High,8,Corporate
ORD106307,19-06-2023,3,22-06-2023,18,First Class,24-06-2023,22-06-2023,845,957.71,East,Delhi,Technology,3534.95,Ecom Express,Unknown,WH-D,Medium,5,Home Office
ORD106308,15-05-2023,1,16-05-2023,16,Second Class,19-05-2023,19-05-2023,882,587.78,East,Hyderabad,Technology,2936.17,Delhivery,Unknown,WH-D,Low,5,Corporate
ORD106309,19-02-2023,3,22-02-2023,9,Second Class,25-02-2023,24-02-2023,1489,1229.23,East,Mumbai,Office Supplies,4519.81,Delhivery,Unknown,WH-B,Low,8,Corporate
ORD106310,06-12-2023,2,08-12-2023,22,First Class,10-12-2023,12-12-2023,56,72.3,South,Hyderabad,Furniture,1569.42,Ecom Express,Inventory Issue,WH-B,High,3,Corporate
ORD106311,13-12-2023,1,14-12-2023,4,First Class,16-12-2023,17-12-2023,1016,682.85,West,Hyderabad,Technology,256.52,FedEx,Traffic,WH-D,High,4,Corporate
ORD106312,14-05-2023,1,15-05-2023,10,Standard Class,20-05-2023,23-05-2023,1763,2099.82,West,Delhi,Technology,4975.25,Delhivery,Customer Not Available,WH-B,High,1,Home Office
ORD106313,13-12-2023,1,14-12-2023,21,First Class,16-12-2023,19-12-2023,818,869.97,Central,Chennai,Technology,1598.08,Ecom Express,Weather,WH-A,Medium,9,Consumer
ORD106314,17-05-2023,1,18-05-2023,15,Same Day,19-05-2023,21-05-2023,1903,1232.14,South,Chennai,Technology,851.54,BlueDart,Traffic,WH-D,Medium,3,Home Office
ORD106315,02-09-2023,1,03-09-2023,7,Same Day,04-09-2023,06-09-2023,273,324.56,West,Delhi,Furniture,4922.69,DHL,Traffic,WH-D,Low,8,Consumer
ORD106316,19-04-2023,2,21-04-2023,21,Standard Class,26-04-2023,28-04-2023,100,64.23,Central,Delhi,Furniture,2836.32,FedEx,Traffic,WH-C,Low,1,Home Office
ORD106317,09-11-2023,2,11-11-2023,5,Second Class,14-11-2023,17-11-2023,277,248.87,Central,Bangalore,Technology,786.85,FedEx,Carrier Delay,WH-C,High,1,Corporate
ORD106318,14-10-2023,2,16-10-2023,13,First Class,18-10-2023,22-10-2023,1351,1092.36,East,Chennai,Office Supplies,4187.32,BlueDart,Customer Not Available,WH-D,High,6,Home Office
ORD106319,21-01-2023,3,24-01-2023,4,Standard Class,29-01-2023,31-01-2023,1601,1905.21,Central,Mumbai,Technology,4729.82,Delhivery,Traffic,WH-B,Medium,6,Home Office
ORD106320,31-03-2023,1,01-04-2023,4,Second Class,04-04-2023,07-04-2023,1861,2386.48,Central,Bangalore,Office Supplies,4412.34,FedEx,Carrier Delay,WH-B,Low,7,Corporate
ORD106321,23-10-2023,1,24-10-2023,22,Standard Class,29-10-2023,28-10-2023,1721,1150.17,South,Hyderabad,Technology,1033.17,DHL,Unknown,WH-A,Low,1,Home Office
ORD106322,22-04-2023,2,24-04-2023,18,Second Class,27-04-2023,28-04-2023,137,179.74,East,Chennai,Technology,310.81,BlueDart,Customer Not Available,WH-D,High,3,Consumer
ORD106323,28-10-2023,1,29-10-2023,7,First Class,31-10-2023,29-10-2023,932,472.72,East,Delhi,Office Supplies,1887.93,FedEx,Unknown,WH-D,Medium,4,Corporate
ORD106324,18-03-2023,3,21-03-2023,16,Standard Class,26-03-2023,30-03-2023,93,95.8,East,Delhi,Technology,1806.48,BlueDart,Inventory Issue,WH-B,Low,9,Consumer
ORD106325,26-06-2023,1,27-06-2023,12,First Class,29-06-2023,30-06-2023,689,700.57,Central,Delhi,Furniture,2059.3,Delhivery,Carrier Delay,WH-D,Low,8,Consumer
ORD106326,09-12-2023,1,10-12-2023,19,Standard Class,15-12-2023,17-12-2023,828,930.52,East,Chennai,Office Supplies,4004.95,Ecom Express,Traffic,WH-B,Medium,4,Corporate
